Date,USD,EUR,Germany,France,Spain,Italy,GBP,JPY,AUD,NZD,CAD,CHF,SEK,NOK,CZK,PLN,HUF,ILS,ZAR,TRY,RUB,BRL,MXN,CLP,COP,INR,IDR,PHP,THB,MYR,SGD,KRW,TWD,CNY
2016-09-02,-25.0,-50.0,-100.0,0.0,100.0,0.0,25.0,-25.0,50.0,50.0,-100.0,0.0,-50.0,50.0,50.0,-50.0,-50.0,50.0,-50.0,-50.0,50.0,0.0,25.0,-25.0,-50.0,-100.0,-50.0,75.0,-25.0,25.0,-75.0,0.0,25.0,0.0
2016-09-09,-75.0,0.0,-100.0,0.0,100.0,0.0,100.0,100.0,0.0,50.0,-25.0,100.0,-50.0,25.0,-25.0,0.0,-100.0,0.0,0.0,0.0,50.0,-25.0,-50.0,0.0,-50.0,-25.0,0.0,0.0,-50.0,0.0,-50.0,25.0,0.0,50.0
2016-09-16,-50.0,-25.0,-100.0,0.0,100.0,-100.0,25.0,75.0,-75.0,50.0,-25.0,100.0,0.0,25.0,-25.0,0.0,-75.0,0.0,-25.0,-25.0,50.0,-25.0,-75.0,0.0,-25.0,-75.0,50.0,-50.0,-50.0,0.0,-50.0,25.0,0.0,50.0
2016-09-23,-50.0,-25.0,-100.0,100.0,100.0,0.0,25.0,75.0,-75.0,25.0,-50.0,100.0,25.0,0.0,-50.0,0.0,-75.0,100.0,-25.0,-25.0,-50.0,-50.0,-75.0,-50.0,-75.0,-50.0,50.0,-50.0,0.0,0.0,-50.0,0.0,0.0,50.0
2016-09-30,0.0,50.0,0.0,100.0,0.0,0.0,100.0,0.0,-50.0,-50.0,0.0,100.0,25.0,0.0,50.0,0.0,0.0,-100.0,-50.0,0.0,-25.0,-50.0,0.0,0.0,-50.0,-50.0,50.0,-50.0,50.0,50.0,0.0,0.0,50.0,50.0
2016-10-07,25.0,50.0,0.0,100.0,100.0,0.0,75.0,0.0,50.0,-25.0,25.0,0.0,-50.0,-50.0,25.0,0.0,0.0,-50.0,-50.0,0.0,-25.0,-50.0,0.0,50.0,0.0,-50.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,0.0
2016-10-14,-25.0,50.0,100.0,0.0,100.0,100.0,75.0,50.0,50.0,-25.0,25.0,0.0,-75.0,-50.0,25.0,0.0,0.0,-50.0,-50.0,0.0,0.0,0.0,0.0,50.0,0.0,-50.0,0.0,0.0,0.0,50.0,-100.0,-50.0,75.0,-50.0
2016-10-21,0.0,50.0,100.0,0.0,100.0,100.0,0.0,0.0,-50.0,50.0,0.0,0.0,-75.0,-50.0,0.0,-50.0,0.0,0.0,0.0,0.0,50.0,-50.0,-50.0,50.0,0.0,-50.0,-50.0,50.0,-25.0,50.0,-75.0,-25.0,25.0,0.0
2016-10-28,-100.0,50.0,100.0,0.0,100.0,100.0,50.0,25.0,-50.0,0.0,-50.0,100.0,0.0,-100.0,0.0,-25.0,0.0,0.0,0.0,0.0,50.0,-75.0,-50.0,50.0,0.0,0.0,0.0,50.0,25.0,50.0,-25.0,0.0,100.0,-25.0
2016-11-04,-75.0,0.0,100.0,0.0,100.0,0.0,25.0,-25.0,0.0,50.0,0.0,100.0,-50.0,-75.0,0.0,-75.0,0.0,0.0,0.0,0.0,50.0,-75.0,50.0,50.0,0.0,0.0,-25.0,50.0,50.0,-25.0,0.0,25.0,25.0,75.0
2016-11-11,-25.0,25.0,100.0,100.0,100.0,0.0,25.0,0.0,0.0,50.0,25.0,0.0,-50.0,-50.0,-50.0,0.0,-100.0,-100.0,50.0,-100.0,50.0,-50.0,0.0,100.0,0.0,-50.0,100.0,100.0,50.0,0.0,0.0,0.0,50.0,50.0
2016-11-18,50.0,-25.0,0.0,0.0,100.0,100.0,0.0,100.0,-25.0,25.0,0.0,0.0,-25.0,-100.0,-100.0,-100.0,-100.0,0.0,25.0,-100.0,0.0,-100.0,25.0,50.0,0.0,-50.0,75.0,50.0,50.0,-50.0,-50.0,-25.0,25.0,0.0
2016-11-25,50.0,50.0,100.0,100.0,0.0,100.0,-50.0,25.0,-75.0,25.0,25.0,0.0,25.0,-25.0,-75.0,-75.0,-75.0,-50.0,25.0,-75.0,-25.0,-25.0,-25.0,25.0,50.0,-25.0,75.0,75.0,0.0,-25.0,0.0,-25.0,0.0,-25.0
2016-12-02,100.0,50.0,100.0,100.0,0.0,0.0,-25.0,75.0,-50.0,0.0,50.0,-100.0,100.0,-25.0,-50.0,-75.0,-25.0,50.0,50.0,-25.0,25.0,0.0,-50.0,25.0,25.0,50.0,50.0,25.0,-25.0,-25.0,-25.0,-100.0,-25.0,-25.0
2016-12-09,75.0,100.0,100.0,0.0,0.0,0.0,-25.0,50.0,-100.0,50.0,75.0,-100.0,75.0,0.0,-75.0,-50.0,50.0,0.0,-75.0,0.0,50.0,25.0,50.0,-50.0,75.0,-25.0,0.0,0.0,-25.0,0.0,25.0,-75.0,-25.0,50.0
2016-12-16,0.0,50.0,100.0,100.0,100.0,-100.0,0.0,75.0,-75.0,50.0,75.0,-100.0,75.0,0.0,-75.0,0.0,-25.0,0.0,-75.0,-50.0,50.0,25.0,100.0,-100.0,50.0,-25.0,50.0,0.0,0.0,0.0,50.0,-75.0,50.0,100.0
2016-12-23,25.0,25.0,100.0,0.0,0.0,100.0,50.0,75.0,-75.0,50.0,0.0,-100.0,50.0,0.0,-50.0,0.0,-25.0,0.0,-75.0,-75.0,50.0,50.0,75.0,-75.0,50.0,-50.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,75.0
2016-12-30,0.0,0.0,0.0,100.0,0.0,100.0,100.0,50.0,0.0,100.0,-50.0,0.0,100.0,0.0,-50.0,0.0,0.0,0.0,-50.0,-75.0,50.0,50.0,75.0,-75.0,50.0,0.0,50.0,0.0,50.0,-50.0,50.0,50.0,50.0,75.0
2017-01-06,75.0,50.0,0.0,100.0,100.0,100.0,75.0,50.0,0.0,75.0,-25.0,0.0,75.0,0.0,-50.0,0.0,0.0,0.0,-50.0,0.0,50.0,50.0,50.0,-50.0,0.0,0.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0
2017-01-13,100.0,100.0,0.0,100.0,100.0,100.0,75.0,50.0,0.0,25.0,-25.0,0.0,75.0,0.0,0.0,50.0,50.0,0.0,-50.0,-100.0,50.0,50.0,50.0,-50.0,0.0,50.0,50.0,-50.0,50.0,50.0,50.0,50.0,50.0,50.0
2017-01-20,50.0,75.0,50.0,100.0,100.0,0.0,50.0,25.0,50.0,0.0,100.0,0.0,50.0,0.0,0.0,100.0,25.0,0.0,0.0,-75.0,50.0,50.0,50.0,-100.0,-50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0
2017-01-27,0.0,25.0,0.0,100.0,0.0,0.0,100.0,25.0,0.0,0.0,25.0,-100.0,0.0,50.0,0.0,75.0,25.0,0.0,0.0,-75.0,50.0,50.0,100.0,-75.0,-50.0,50.0,50.0,100.0,0.0,50.0,50.0,100.0,-50.0,-25.0
2017-02-03,25.0,50.0,0.0,100.0,0.0,0.0,75.0,50.0,50.0,-50.0,25.0,-100.0,0.0,-50.0,50.0,75.0,0.0,0.0,50.0,0.0,75.0,50.0,-100.0,-75.0,50.0,50.0,50.0,75.0,0.0,50.0,50.0,75.0,-25.0,-25.0
2017-02-10,-25.0,25.0,0.0,0.0,0.0,100.0,75.0,50.0,0.0,-50.0,100.0,-100.0,50.0,-100.0,0.0,50.0,0.0,0.0,0.0,0.0,75.0,50.0,-100.0,0.0,0.0,-50.0,50.0,-25.0,0.0,50.0,50.0,75.0,-25.0,0.0
2017-02-17,50.0,-50.0,-100.0,0.0,100.0,100.0,50.0,-50.0,50.0,-50.0,75.0,0.0,25.0,-75.0,-100.0,100.0,-50.0,0.0,25.0,0.0,50.0,-50.0,-75.0,50.0,50.0,-50.0,75.0,50.0,0.0,100.0,100.0,50.0,-50.0,0.0
2017-02-24,0.0,100.0,0.0,100.0,0.0,100.0,100.0,-75.0,50.0,-50.0,100.0,0.0,50.0,-75.0,-75.0,75.0,-25.0,0.0,-25.0,0.0,50.0,-25.0,0.0,25.0,0.0,0.0,75.0,50.0,0.0,75.0,25.0,0.0,-25.0,50.0
2017-03-03,-50.0,75.0,100.0,100.0,0.0,0.0,75.0,-100.0,0.0,-50.0,100.0,0.0,100.0,0.0,50.0,50.0,-75.0,100.0,50.0,0.0,50.0,-25.0,-25.0,25.0,25.0,100.0,50.0,50.0,-25.0,25.0,25.0,100.0,-25.0,100.0
2017-03-10,-25.0,100.0,0.0,100.0,0.0,0.0,25.0,-50.0,25.0,-50.0,75.0,100.0,75.0,0.0,75.0,-25.0,50.0,100.0,0.0,50.0,0.0,-50.0,25.0,0.0,25.0,75.0,0.0,50.0,-25.0,0.0,0.0,75.0,50.0,-25.0
2017-03-17,25.0,25.0,-100.0,0.0,0.0,0.0,0.0,-75.0,-25.0,0.0,75.0,100.0,75.0,0.0,75.0,-25.0,-25.0,50.0,25.0,50.0,0.0,25.0,0.0,0.0,-50.0,75.0,0.0,50.0,0.0,0.0,0.0,75.0,50.0,25.0
2017-03-24,0.0,50.0,0.0,100.0,0.0,-100.0,-50.0,-25.0,-50.0,-25.0,50.0,100.0,0.0,0.0,50.0,0.0,-50.0,50.0,-25.0,50.0,-50.0,25.0,0.0,0.0,-50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0
2017-03-31,75.0,25.0,100.0,100.0,0.0,0.0,-50.0,50.0,-50.0,-25.0,100.0,0.0,-50.0,0.0,50.0,0.0,-75.0,0.0,0.0,100.0,0.0,0.0,50.0,50.0,-50.0,0.0,0.0,50.0,-50.0,0.0,0.0,50.0,0.0,50.0
2017-04-07,25.0,25.0,100.0,0.0,-100.0,100.0,50.0,25.0,50.0,-50.0,75.0,100.0,0.0,0.0,50.0,50.0,50.0,0.0,50.0,75.0,-25.0,0.0,-25.0,75.0,-50.0,0.0,-50.0,0.0,-50.0,50.0,0.0,25.0,0.0,-50.0
2017-04-14,25.0,0.0,100.0,0.0,-100.0,100.0,25.0,25.0,50.0,0.0,75.0,100.0,0.0,0.0,25.0,25.0,25.0,0.0,-50.0,75.0,25.0,0.0,-25.0,75.0,-50.0,0.0,-25.0,0.0,-50.0,50.0,0.0,25.0,0.0,50.0
2017-04-21,-50.0,0.0,100.0,0.0,-100.0,100.0,25.0,50.0,50.0,0.0,0.0,100.0,50.0,0.0,25.0,25.0,25.0,0.0,-100.0,50.0,0.0,50.0,-50.0,0.0,-50.0,0.0,25.0,0.0,0.0,50.0,50.0,50.0,0.0,100.0
2017-04-28,-50.0,50.0,100.0,0.0,100.0,100.0,-50.0,0.0,50.0,0.0,50.0,100.0,50.0,50.0,0.0,100.0,0.0,0.0,-75.0,0.0,-25.0,50.0,-50.0,25.0,-50.0,0.0,50.0,0.0,50.0,0.0,75.0,50.0,50.0,75.0
2017-05-05,-75.0,0.0,100.0,-100.0,100.0,100.0,-25.0,25.0,0.0,50.0,25.0,0.0,50.0,50.0,50.0,75.0,50.0,0.0,-75.0,0.0,0.0,0.0,-25.0,25.0,-50.0,50.0,100.0,0.0,50.0,50.0,75.0,75.0,25.0,75.0
2017-05-12,-25.0,25.0,100.0,0.0,100.0,100.0,-75.0,-25.0,0.0,50.0,25.0,0.0,50.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,-25.0,0.0,25.0,50.0,-100.0,50.0,25.0,0.0,50.0,50.0,0.0,75.0,25.0,0.0
2017-05-19,-50.0,0.0,100.0,0.0,0.0,0.0,50.0,100.0,-50.0,50.0,0.0,0.0,50.0,100.0,100.0,50.0,100.0,-100.0,-25.0,50.0,25.0,50.0,50.0,100.0,0.0,50.0,-25.0,0.0,100.0,100.0,0.0,50.0,-50.0,0.0
2017-05-26,0.0,25.0,100.0,100.0,100.0,-100.0,-100.0,75.0,25.0,50.0,0.0,0.0,50.0,-25.0,50.0,25.0,75.0,-50.0,25.0,50.0,50.0,25.0,100.0,75.0,-25.0,0.0,-50.0,25.0,25.0,75.0,50.0,0.0,0.0,0.0
2017-06-02,-25.0,25.0,0.0,0.0,100.0,100.0,-75.0,0.0,25.0,50.0,-50.0,-100.0,-50.0,-25.0,50.0,0.0,75.0,-50.0,-50.0,50.0,75.0,0.0,75.0,25.0,-25.0,-100.0,-50.0,-25.0,25.0,75.0,25.0,0.0,-25.0,0.0
2017-06-09,-25.0,50.0,0.0,-100.0,100.0,100.0,-75.0,0.0,-50.0,0.0,25.0,-100.0,-50.0,0.0,25.0,-25.0,50.0,0.0,-50.0,100.0,75.0,-25.0,75.0,-50.0,-50.0,-75.0,0.0,-50.0,0.0,0.0,25.0,-25.0,-25.0,0.0
2017-06-16,-50.0,25.0,0.0,-100.0,100.0,100.0,-50.0,-25.0,25.0,-50.0,25.0,-100.0,-25.0,0.0,25.0,-25.0,25.0,0.0,-25.0,100.0,50.0,25.0,50.0,-25.0,-50.0,-75.0,50.0,-50.0,0.0,-25.0,0.0,25.0,-50.0,0.0
2017-06-23,-50.0,25.0,0.0,-100.0,100.0,0.0,-50.0,-25.0,25.0,-25.0,50.0,0.0,50.0,-50.0,0.0,-50.0,25.0,0.0,-75.0,75.0,100.0,50.0,0.0,-25.0,0.0,0.0,50.0,-50.0,50.0,-25.0,-50.0,0.0,0.0,0.0
2017-06-30,0.0,0.0,0.0,0.0,100.0,0.0,50.0,-50.0,50.0,-25.0,50.0,0.0,50.0,-50.0,50.0,-50.0,0.0,0.0,0.0,25.0,75.0,50.0,50.0,0.0,0.0,0.0,50.0,-50.0,50.0,0.0,-50.0,50.0,0.0,0.0
2017-07-07,25.0,50.0,0.0,100.0,100.0,-100.0,-25.0,-50.0,0.0,0.0,75.0,0.0,50.0,0.0,75.0,-50.0,50.0,0.0,50.0,0.0,25.0,50.0,50.0,-50.0,0.0,0.0,0.0,0.0,50.0,50.0,-50.0,-50.0,0.0,50.0
2017-07-14,25.0,100.0,100.0,100.0,0.0,0.0,-25.0,-50.0,0.0,0.0,75.0,0.0,50.0,50.0,75.0,-50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,-50.0,0.0,50.0,100.0,-50.0,-50.0,0.0,-50.0
2017-07-21,0.0,25.0,0.0,100.0,0.0,0.0,-50.0,-50.0,-50.0,-50.0,100.0,0.0,50.0,50.0,50.0,-50.0,50.0,0.0,0.0,0.0,50.0,0.0,25.0,-50.0,0.0,0.0,-75.0,0.0,0.0,75.0,-50.0,-50.0,0.0,100.0
2017-07-28,-50.0,25.0,0.0,0.0,100.0,100.0,-100.0,-50.0,-25.0,-50.0,100.0,100.0,100.0,50.0,0.0,-50.0,0.0,0.0,25.0,0.0,75.0,0.0,-25.0,-50.0,-25.0,0.0,-75.0,0.0,0.0,25.0,0.0,0.0,0.0,75.0
2017-08-04,-25.0,-50.0,0.0,0.0,100.0,100.0,-75.0,0.0,25.0,-50.0,75.0,100.0,75.0,50.0,-50.0,-50.0,0.0,0.0,-25.0,0.0,100.0,50.0,50.0,-50.0,-75.0,0.0,-100.0,-50.0,0.0,0.0,25.0,-25.0,25.0,75.0
2017-08-11,-25.0,-25.0,-100.0,0.0,100.0,100.0,-75.0,0.0,50.0,-50.0,75.0,100.0,75.0,50.0,-50.0,-50.0,0.0,0.0,-50.0,50.0,100.0,50.0,25.0,0.0,-50.0,-50.0,-50.0,-50.0,0.0,0.0,50.0,25.0,25.0,50.0
2017-08-18,50.0,0.0,-100.0,0.0,0.0,100.0,-50.0,100.0,0.0,-50.0,50.0,100.0,50.0,50.0,50.0,50.0,-100.0,100.0,-50.0,25.0,75.0,100.0,25.0,50.0,100.0,0.0,-25.0,-100.0,0.0,50.0,100.0,0.0,0.0,0.0
2017-08-25,25.0,75.0,-100.0,0.0,0.0,100.0,-50.0,75.0,0.0,0.0,50.0,100.0,50.0,100.0,75.0,25.0,-75.0,50.0,-50.0,25.0,75.0,25.0,-50.0,0.0,75.0,0.0,-25.0,-75.0,100.0,75.0,75.0,0.0,25.0,0.0
2017-09-01,50.0,75.0,0.0,0.0,-100.0,100.0,-25.0,25.0,0.0,0.0,100.0,100.0,0.0,75.0,100.0,25.0,-25.0,50.0,0.0,-50.0,0.0,50.0,-25.0,25.0,75.0,-100.0,0.0,-25.0,75.0,75.0,75.0,100.0,25.0,0.0
2017-09-08,25.0,100.0,0.0,0.0,-100.0,100.0,-25.0,0.0,50.0,50.0,25.0,0.0,0.0,75.0,-25.0,0.0,-100.0,100.0,50.0,50.0,0.0,75.0,25.0,25.0,50.0,-75.0,-50.0,0.0,75.0,50.0,50.0,75.0,0.0,50.0
2017-09-15,25.0,25.0,-100.0,-100.0,-100.0,100.0,50.0,25.0,25.0,25.0,25.0,0.0,-50.0,0.0,-25.0,0.0,-75.0,50.0,25.0,100.0,0.0,75.0,50.0,50.0,50.0,-75.0,0.0,0.0,0.0,50.0,0.0,75.0,0.0,-50.0
2017-09-22,0.0,100.0,100.0,100.0,-100.0,100.0,25.0,25.0,25.0,50.0,0.0,-100.0,-25.0,0.0,-50.0,0.0,-75.0,0.0,25.0,75.0,50.0,50.0,25.0,50.0,0.0,-50.0,0.0,0.0,50.0,50.0,50.0,0.0,100.0,-25.0
2017-09-29,0.0,75.0,0.0,100.0,0.0,100.0,25.0,50.0,50.0,-25.0,0.0,-100.0,25.0,-50.0,-50.0,0.0,-50.0,-50.0,-50.0,75.0,25.0,0.0,0.0,0.0,0.0,-50.0,50.0,0.0,50.0,0.0,50.0,50.0,75.0,-75.0
2017-10-06,100.0,75.0,100.0,100.0,100.0,100.0,0.0,50.0,-50.0,-25.0,0.0,100.0,100.0,0.0,-50.0,50.0,0.0,-50.0,-50.0,0.0,75.0,0.0,-100.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,100.0,50.0,25.0,-50.0
2017-10-13,100.0,50.0,100.0,-100.0,100.0,100.0,25.0,50.0,-50.0,-50.0,0.0,100.0,25.0,-25.0,0.0,50.0,0.0,0.0,50.0,0.0,50.0,0.0,-75.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,75.0,50.0,50.0,-50.0
2017-10-20,100.0,50.0,100.0,0.0,0.0,0.0,25.0,50.0,0.0,50.0,-50.0,100.0,25.0,-25.0,50.0,50.0,0.0,0.0,50.0,0.0,50.0,0.0,-100.0,75.0,0.0,0.0,50.0,0.0,0.0,0.0,25.0,50.0,50.0,0.0
2017-10-27,100.0,50.0,100.0,100.0,50.0,100.0,100.0,0.0,-50.0,0.0,-50.0,0.0,0.0,-50.0,25.0,50.0,0.0,0.0,100.0,0.0,50.0,0.0,-25.0,75.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,100.0,100.0,-25.0
2017-11-03,75.0,100.0,100.0,100.0,100.0,0.0,75.0,50.0,0.0,100.0,0.0,100.0,50.0,-100.0,100.0,50.0,0.0,100.0,75.0,-50.0,50.0,0.0,-50.0,0.0,0.0,-50.0,50.0,100.0,100.0,25.0,50.0,75.0,100.0,0.0
2017-11-10,75.0,75.0,100.0,100.0,100.0,0.0,75.0,25.0,-25.0,75.0,-25.0,100.0,-25.0,-75.0,75.0,100.0,-50.0,50.0,100.0,25.0,25.0,0.0,-25.0,50.0,50.0,-25.0,50.0,75.0,75.0,25.0,25.0,75.0,25.0,25.0
2017-11-17,50.0,50.0,100.0,0.0,100.0,0.0,50.0,50.0,-25.0,75.0,-25.0,100.0,-25.0,50.0,100.0,50.0,0.0,-100.0,75.0,25.0,0.0,0.0,-75.0,25.0,0.0,-25.0,25.0,-100.0,25.0,50.0,75.0,0.0,25.0,25.0
2017-11-24,50.0,75.0,100.0,100.0,100.0,0.0,100.0,25.0,-50.0,0.0,-50.0,100.0,-50.0,25.0,75.0,75.0,-25.0,-50.0,25.0,50.0,-25.0,100.0,-100.0,0.0,-25.0,50.0,25.0,-75.0,50.0,-50.0,100.0,0.0,-50.0,0.0
2017-12-01,100.0,75.0,100.0,100.0,100.0,0.0,25.0,-25.0,0.0,0.0,50.0,100.0,100.0,25.0,50.0,100.0,75.0,-50.0,-50.0,0.0,-25.0,100.0,-75.0,-25.0,-25.0,0.0,0.0,-75.0,25.0,50.0,75.0,0.0,-25.0,-50.0
2017-12-08,75.0,0.0,0.0,100.0,100.0,0.0,25.0,50.0,-50.0,50.0,75.0,100.0,75.0,0.0,25.0,75.0,100.0,0.0,0.0,0.0,0.0,-25.0,-75.0,-100.0,-50.0,25.0,-50.0,-50.0,25.0,-75.0,25.0,-25.0,25.0,0.0
2017-12-15,75.0,50.0,0.0,100.0,0.0,0.0,100.0,75.0,25.0,100.0,75.0,100.0,100.0,50.0,100.0,50.0,100.0,0.0,50.0,50.0,-25.0,-25.0,-50.0,-75.0,-50.0,-75.0,-50.0,-50.0,0.0,-25.0,0.0,-25.0,50.0,50.0
2017-12-22,100.0,25.0,0.0,100.0,0.0,0.0,50.0,75.0,-25.0,50.0,50.0,0.0,25.0,25.0,75.0,75.0,75.0,0.0,50.0,75.0,-100.0,-50.0,0.0,-75.0,-75.0,-50.0,-50.0,-50.0,50.0,-50.0,0.0,-50.0,0.0,50.0
2017-12-29,75.0,25.0,0.0,100.0,0.0,-100.0,75.0,100.0,0.0,25.0,50.0,0.0,25.0,25.0,25.0,75.0,25.0,0.0,25.0,75.0,-75.0,-50.0,-50.0,0.0,-75.0,-50.0,-50.0,-50.0,50.0,-50.0,0.0,-50.0,0.0,50.0
2018-01-05,75.0,0.0,0.0,0.0,-100.0,-100.0,-25.0,75.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0,25.0,50.0,-75.0,50.0,-50.0,50.0,-50.0,-50.0,0.0,0.0,50.0,-50.0,50.0,-50.0,50.0,100.0
2018-01-12,50.0,50.0,100.0,0.0,-100.0,-100.0,50.0,0.0,50.0,0.0,100.0,0.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,100.0,0.0,100.0,-100.0,100.0,0.0,50.0,-50.0,-50.0,100.0,0.0,100.0,0.0,50.0,100.0
2018-01-19,50.0,50.0,100.0,0.0,-100.0,-100.0,25.0,25.0,50.0,0.0,75.0,0.0,50.0,50.0,75.0,25.0,-25.0,-50.0,75.0,25.0,-25.0,75.0,-75.0,75.0,0.0,50.0,-75.0,-50.0,25.0,25.0,75.0,-25.0,25.0,100.0
2018-01-26,0.0,100.0,100.0,0.0,-100.0,-100.0,50.0,25.0,50.0,-50.0,75.0,0.0,-50.0,50.0,100.0,50.0,0.0,50.0,75.0,25.0,-25.0,100.0,-75.0,75.0,0.0,50.0,-75.0,-100.0,25.0,25.0,25.0,-100.0,0.0,75.0
2018-02-02,25.0,0.0,0.0,0.0,-100.0,-100.0,25.0,50.0,50.0,-50.0,0.0,0.0,-50.0,50.0,25.0,25.0,-25.0,0.0,50.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,-50.0,-75.0,0.0,50.0,0.0,-75.0,100.0,75.0
2018-02-09,50.0,25.0,0.0,0.0,-100.0,0.0,25.0,50.0,0.0,0.0,-25.0,0.0,-50.0,0.0,25.0,25.0,-25.0,0.0,50.0,50.0,0.0,25.0,25.0,-50.0,50.0,100.0,-50.0,-75.0,0.0,-50.0,0.0,-75.0,75.0,0.0
2018-02-16,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-50.0,50.0,-25.0,0.0,-50.0,-25.0,-50.0,-100.0,0.0,0.0,50.0,50.0,50.0,0.0,25.0,-50.0,0.0,75.0,50.0,0.0,0.0,-100.0,0.0,-50.0,100.0,0.0
2018-02-23,75.0,-25.0,0.0,-100.0,0.0,0.0,-50.0,-25.0,-25.0,50.0,-50.0,0.0,-50.0,-25.0,0.0,-25.0,-25.0,100.0,50.0,50.0,50.0,-50.0,-100.0,-50.0,50.0,75.0,25.0,0.0,0.0,-75.0,25.0,0.0,25.0,0.0
2018-03-02,-50.0,-25.0,0.0,-100.0,0.0,0.0,-25.0,-75.0,-75.0,-50.0,-100.0,0.0,-100.0,-50.0,0.0,0.0,-25.0,50.0,0.0,0.0,50.0,-50.0,-75.0,50.0,-25.0,100.0,-25.0,0.0,25.0,-75.0,25.0,0.0,25.0,0.0
2018-03-09,-25.0,-100.0,-100.0,-100.0,0.0,0.0,-75.0,0.0,-100.0,-100.0,-75.0,100.0,-75.0,-50.0,75.0,25.0,0.0,50.0,50.0,0.0,0.0,25.0,-75.0,50.0,-25.0,75.0,0.0,0.0,25.0,0.0,50.0,0.0,50.0,50.0
2018-03-16,-50.0,-75.0,-100.0,-100.0,0.0,-100.0,-75.0,-25.0,-75.0,0.0,-75.0,100.0,-25.0,-50.0,25.0,-25.0,0.0,-100.0,25.0,50.0,50.0,25.0,-50.0,50.0,-50.0,75.0,-50.0,0.0,0.0,-50.0,-50.0,0.0,50.0,100.0
2018-03-23,25.0,-100.0,-100.0,-100.0,0.0,-100.0,-25.0,25.0,-75.0,-25.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,-50.0,25.0,50.0,50.0,0.0,-25.0,100.0,25.0,50.0,-50.0,0.0,0.0,-50.0,-50.0,0.0,0.0,75.0
2018-03-30,50.0,-75.0,-100.0,0.0,0.0,0.0,-100.0,-50.0,-50.0,-25.0,-100.0,0.0,0.0,-50.0,0.0,-50.0,0.0,-50.0,0.0,50.0,0.0,0.0,-25.0,25.0,50.0,50.0,-50.0,0.0,0.0,-50.0,-50.0,50.0,0.0,75.0
2018-04-06,25.0,-100.0,-100.0,0.0,100.0,-100.0,-100.0,-100.0,0.0,0.0,-75.0,-100.0,0.0,-50.0,-50.0,-50.0,0.0,0.0,0.0,0.0,-100.0,-50.0,0.0,-25.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,0.0
2018-04-13,25.0,-75.0,-100.0,0.0,100.0,-100.0,-100.0,-75.0,-50.0,0.0,-75.0,-100.0,0.0,-50.0,-50.0,0.0,50.0,0.0,-50.0,25.0,-75.0,-50.0,0.0,-50.0,-50.0,0.0,50.0,-50.0,50.0,-25.0,0.0,-25.0,50.0,0.0
2018-04-20,-50.0,-75.0,-100.0,0.0,100.0,-100.0,-75.0,-75.0,-50.0,50.0,-50.0,-100.0,-50.0,-50.0,-50.0,0.0,50.0,0.0,-100.0,-25.0,-75.0,-100.0,0.0,-50.0,-50.0,0.0,50.0,-50.0,50.0,-25.0,0.0,-50.0,50.0,-50.0
2018-04-27,100.0,-50.0,-100.0,0.0,100.0,-100.0,-100.0,-50.0,-50.0,50.0,-50.0,0.0,25.0,-50.0,-50.0,-50.0,50.0,0.0,-75.0,0.0,-100.0,-75.0,0.0,50.0,0.0,0.0,50.0,-50.0,50.0,0.0,0.0,50.0,0.0,-25.0
2018-05-04,75.0,0.0,-100.0,0.0,0.0,-100.0,-75.0,-50.0,0.0,-50.0,0.0,100.0,25.0,0.0,0.0,50.0,-50.0,0.0,25.0,0.0,-25.0,-100.0,0.0,-50.0,0.0,0.0,50.0,-50.0,50.0,0.0,-50.0,-25.0,-25.0,-25.0
2018-05-11,25.0,-25.0,-100.0,0.0,0.0,-100.0,-75.0,-50.0,0.0,-50.0,0.0,100.0,50.0,0.0,-100.0,50.0,-50.0,0.0,-50.0,0.0,-25.0,-75.0,-25.0,50.0,0.0,-50.0,0.0,0.0,0.0,0.0,-50.0,-50.0,-25.0,50.0
2018-05-18,0.0,-50.0,-100.0,0.0,-100.0,-100.0,0.0,-50.0,0.0,-50.0,0.0,100.0,50.0,50.0,-100.0,100.0,0.0,100.0,0.0,0.0,-50.0,-75.0,-25.0,100.0,-100.0,-50.0,-25.0,-25.0,0.0,-50.0,-50.0,-75.0,0.0,0.0
