Date,3m pnl,3m sharpe
2012-05-01,-0.03740886774832238,-2.1488260440495046
2012-05-02,-0.02138738071796673,-1.1909298493908826
2012-05-03,-0.017084960084070858,-0.9609323424753667
2012-05-04,-0.00966168550531287,-0.5592090001601357
2012-05-07,-0.010811306824181422,-0.6257063630330376
2012-05-08,0.004903574408871708,0.282884639548908
2012-05-09,0.009485982842292769,0.5422040912287222
2012-05-10,0.013075368795295507,0.7544717272530198
2012-05-11,0.011959587073032164,0.6947809050925683
2012-05-14,0.023787923298654024,1.2963469467718554
2012-05-15,0.022960075746930222,1.253222197962746
2012-05-16,0.022967655204093516,1.2536061963510303
2012-05-17,0.026133297988621323,1.4319379078151582
2012-05-18,0.032704791747182445,1.8218310155968072
2012-05-21,0.02731704000652538,1.4821281500411576
2012-05-22,0.030170415419842108,1.6439908967479773
2012-05-23,0.057130932706879245,2.3877208710058024
2012-05-24,0.05064747355949868,2.118627862454449
2012-05-25,0.05381803000080992,2.255724235515866
2012-05-28,0.04690134689159736,1.9479237060964216
2012-05-29,0.048205421613990385,2.0022872836497463
2012-05-30,0.08326665616712398,2.7865342277393728
2012-05-31,0.09357169167731325,3.073610528272462
2012-06-01,0.10615918403938586,3.3695470444148707
2012-06-04,0.10632848067660366,3.376340045399043
2012-06-05,0.09963723775865717,3.131742541447427
2012-06-06,0.05448416653553797,1.450753937137594
2012-06-07,0.037564000010960094,0.9856509941514605
2012-06-08,0.05265104518844446,1.353020026547183
2012-06-11,0.05290682194876299,1.3596545911413138
2012-06-12,0.04412809823116805,1.1250148168821277
2012-06-13,0.052149656534517634,1.3502090254902366
2012-06-14,0.055554110892471344,1.4429560952736977
2012-06-15,0.05658759684580831,1.4704690229031268
2012-06-18,0.058085296807855506,1.5103453808284757
2012-06-19,0.04248249026402028,1.0690361504739232
2012-06-20,0.039020718660940576,0.9816492652463302
2012-06-21,0.0708693869845266,1.6605241094293914
2012-06-22,0.06592140281983803,1.5433016096223588
2012-06-25,0.08135768975402753,1.8694590176735622
2012-06-26,0.07492483032402274,1.7217052204303174
2012-06-27,0.07390382234769417,1.6974371727450077
2012-06-28,0.08206468711257953,1.8775234433113037
2012-06-29,0.03145586216532437,0.6044271894089243
2012-07-02,0.034549837504413074,0.6622493105757004
2012-07-03,0.013715124681909498,0.2572243896250643
2012-07-04,0.028258380762766884,0.5298298486128352
2012-07-05,0.046631860101917125,0.8577374318952474
2012-07-06,0.06817154591655142,1.23500613551317
2012-07-09,0.08045058948037051,1.458378509121255
2012-07-10,0.09455655536927869,1.71085471034485
2012-07-11,0.09695828735205969,1.7551898298507203
2012-07-12,0.1122327674463721,2.007309015835227
2012-07-13,0.10189555609267253,1.8176381423998302
2012-07-16,0.1122782470125861,2.0016779711437955
2012-07-17,0.1073128346404471,1.91108869688156
2012-07-18,0.11266682082132881,2.002023774566707
2012-07-19,0.10640052782961905,1.8855831400337106
2012-07-20,0.13402222041848433,2.3409525283731325
2012-07-23,0.14233352142600308,2.4766356661955613
2012-07-24,0.14013159211073403,2.4371018067390233
2012-07-25,0.13889374698329915,2.415251298401648
2012-07-26,0.12132903559440544,2.0846826178887157
2012-07-27,0.09796166305243258,1.638673313279156
2012-07-30,0.10870729453681392,1.813040399808361
2012-07-31,0.10757053240211464,1.7937067051505249
2012-08-01,0.09471698741519793,1.5822009571763702
2012-08-02,0.11263804466316749,1.8667071985306976
2012-08-03,0.09174872950956695,1.4921359017748348
2012-08-06,0.08347806197273785,1.3529141079523979
2012-08-07,0.06216862634104546,1.0022685223744265
2012-08-08,0.05920080826157894,0.9548699962087016
2012-08-09,0.06512688599092124,1.050113608080131
2012-08-10,0.06864882893758266,1.1049763917068516
2012-08-13,0.04717989591488043,0.7608010960594219
2012-08-14,0.03527530325058371,0.5670090425447898
2012-08-15,0.03219390334072802,0.5177336184127677
2012-08-16,0.02188273247371593,0.3506736159211818
2012-08-17,0.022997920762851974,0.3685256173540832
2012-08-20,0.031813664715789274,0.5111509647339277
2012-08-21,0.027315038211665227,0.4385042007999483
2012-08-22,-0.004609347803394223,-0.07646966111027728
2012-08-23,-0.006326899974819244,-0.10492780832153138
2012-08-24,-0.0027359348248164276,-0.04534144164605708
2012-08-27,0.005510201104160928,0.09140085867149292
2012-08-28,0.0009508225111442565,0.01576620029448292
2012-08-29,-0.03184159979418051,-0.5539311097429236
2012-08-30,-0.046072297082417356,-0.8072288752574707
2012-08-31,-0.06432884683548083,-1.1432260801945586
2012-09-03,-0.058589628402534615,-1.0432358050082018
2012-09-04,-0.05017322026292225,-0.8950349658574155
2012-09-05,-0.016869177803108353,-0.320099330462347
2012-09-06,0.0022940584847371466,0.04375714548738036
2012-09-07,-0.017315533135106122,-0.33431190021006696
2012-09-10,-0.029328075387686378,-0.5625635276929241
2012-09-11,-0.019095990989172622,-0.3675726339988626
2012-09-12,-0.010316181761814555,-0.1989214229243336
2012-09-13,0.001555474332271479,0.029891758400961848
2012-09-14,0.004960145768037083,0.09530575432151152
2012-09-17,-0.01076395436359696,-0.20423296875475214
2012-09-18,0.006205287106263873,0.11982814875259654
2012-09-19,0.012023689471900056,0.23203669461672685
2012-09-20,-0.0215302410618786,-0.4367945593537139
2012-09-21,-0.01690447155671021,-0.34295315208630306
2012-09-24,-0.04023053682658073,-0.8293956921980127
2012-09-25,-0.042372916101236044,-0.8730771835454583
2012-09-26,-0.05170083841015832,-1.0580901432445542
2012-09-27,-0.052513878662920344,-1.075591568339765
2012-09-28,0.0032332148934697894,0.08050547735677313
2012-10-01,-0.0033584877836011304,-0.08426103141470515
2012-10-02,0.016418708177740278,0.4280876779573334
2012-10-03,0.006222155488491453,0.1629615974307059
2012-10-04,-0.003944648043568563,-0.10648326533439569
2012-10-05,-0.017615960097449448,-0.492424274199168
2012-10-08,-0.030363758210246953,-0.8501863519643079
2012-10-09,-0.048623393810357504,-1.3688572587863572
2012-10-10,-0.05304839394936499,-1.4917505980430013
2012-10-11,-0.06153445765781119,-1.7779832547346326
2012-10-12,-0.05766571959570703,-1.6714321229941165
2012-10-15,-0.05999013002080488,-1.745113810828751
2012-10-16,-0.05008237106117865,-1.449794925065073
2012-10-17,-0.058498223551773317,-1.712266952502587
2012-10-18,-0.05554632741300902,-1.6305589430871126
2012-10-19,-0.09029750216553172,-2.782287489183585
2012-10-22,-0.10496887962516319,-3.310269108402319
2012-10-23,-0.11675873667572043,-3.617231479197845
2012-10-24,-0.1140654158414115,-3.5262888869622784
2012-10-25,-0.09573546164692659,-3.0276618694412227
2012-10-26,-0.07228843299345739,-2.481452707831413
2012-10-29,-0.08474246323139133,-2.974385139330743
2012-10-30,-0.07665307129999624,-2.6650829042130737
2012-10-31,-0.07077735393959812,-2.455637371057861
2012-11-01,-0.07951459689265174,-2.8650805252898297
2012-11-02,-0.0579507077281472,-2.2584983233094658
2012-11-05,-0.0479876111972136,-1.8941928807247381
2012-11-06,-0.03261637986101753,-1.328051720853943
2012-11-07,-0.03802910078093075,-1.5473208475870914
2012-11-08,-0.04585877487525291,-1.8750323761664496
2012-11-09,-0.06038368651851255,-2.529629954296947
2012-11-12,-0.05630345277636203,-2.3831451573528484
2012-11-13,-0.04704305088014987,-2.025539096838036
2012-11-14,-0.05091942450753539,-2.193343041320129
2012-11-15,-0.046655161535397505,-2.0388795282664147
2012-11-16,-0.049993122301408496,-2.187187664842196
2012-11-19,-0.046104623796054615,-2.006130090214536
2012-11-20,-0.042558008276481554,-1.8587304634399449
2012-11-21,-0.03818339860682581,-1.6597672910135222
2012-11-22,-0.030710257908187513,-1.3328024003751504
2012-11-23,-0.038271246237091563,-1.6689580116040215
2012-11-26,-0.03714389729780519,-1.6165300996831418
2012-11-27,-0.033462053182833025,-1.4587974803479908
2012-11-28,-0.033117499817605124,-1.4428097736401506
2012-11-29,-0.029111037957993826,-1.2652369268357486
2012-11-30,-0.02490975420110593,-1.077481178689725
2012-12-03,-0.027636727884805364,-1.1905021423581041
2012-12-04,-0.026008896591403742,-1.1187829137289032
2012-12-05,-0.015528173942390611,-0.6676038867130901
2012-12-06,-0.015932718725318765,-0.6858516037855872
2012-12-07,-0.015761556616963015,-0.6786460228443352
2012-12-10,-0.0030891874521027417,-0.13773309198191458
2012-12-11,-0.004458518557820226,-0.19885215134599374
2012-12-12,-0.001762477486505963,-0.0782417183394335
2012-12-13,-0.01565351599940702,-0.7052550007346835
2012-12-14,-0.02063096092369577,-0.9295188639838341
2012-12-17,-0.008932221889835903,-0.43057710677822797
2012-12-18,-0.005253245791941103,-0.2536457364524248
2012-12-19,-0.0047216622270103105,-0.2276529081197346
2012-12-20,-0.00028276929924045575,-0.01361931375281253
2012-12-21,-0.010666316704754823,-0.5042212112142503
2012-12-24,-0.004916956478465899,-0.23445316910843067
2012-12-25,0.000992992015494354,0.04753195822379023
2012-12-26,0.016589022504720764,0.828637241474978
2012-12-27,0.020453287589075393,0.9982206236278771
2012-12-28,0.01789276234704539,0.8714913858214174
2012-12-31,0.02239308317593916,1.0736672682560966
2013-01-01,0.02362408915169105,1.1338846333459396
2013-01-02,0.03804926008022698,1.7626324983596446
2013-01-03,0.021393648871721526,1.0164260859344922
2013-01-04,0.015283791623723276,0.7338697279338182
2013-01-07,0.01611240996219138,0.7758846107894712
2013-01-08,0.01755584434699978,0.8510464114112147
2013-01-09,0.033781892258180256,1.5854129211571946
2013-01-10,0.043027423179543896,1.8838320007859113
2013-01-11,0.044190015233964805,1.9378973093618546
2013-01-14,0.04245717183790481,1.8677273268412542
2013-01-15,0.025524013282384753,1.0995084213332773
2013-01-16,0.02025872535115119,0.8685777902685632
2013-01-17,0.03610754861155966,1.508311626478875
2013-01-18,0.051928599438738954,2.252700724370465
2013-01-21,0.04905384149802113,2.11455279193785
2013-01-22,0.06281433761695007,2.8532528863296003
2013-01-23,0.060276723980619645,2.740173423691739
2013-01-24,0.07168319521715485,3.125994698465391
2013-01-25,0.07625040779527341,3.333420593878212
2013-01-28,0.07702967057340564,3.370530352189274
2013-01-29,0.08111012123264243,3.4980501895479263
2013-01-30,0.07736354888970513,3.3357475093233533
2013-01-31,0.07018047000943177,3.061367949931932
2013-02-01,0.08315067734497787,3.5223973713369676
2013-02-04,0.05954057520464069,2.248404918322313
2013-02-05,0.06500820395799668,2.436183581764899
2013-02-06,0.06986168682228601,2.627997033938261
2013-02-07,0.05959237399247284,2.1691694738168295
2013-02-08,0.06621308792860783,2.4203789458250076
2013-02-11,0.0748737794256153,2.7468748923474324
2013-02-12,0.08472059853065637,3.071761915387962
2013-02-13,0.0909256851471781,3.301642343671282
2013-02-14,0.09424665873604905,3.4432156937447917
2013-02-15,0.09393050490915662,3.4304414357521993
2013-02-18,0.09208223531310984,3.3666150410417823
2013-02-19,0.10305371363465828,3.727763244405805
2013-02-20,0.0868319650266697,3.047891312457664
2013-02-21,0.052549544728614894,1.6101345572135874
2013-02-22,0.06325559492637603,1.9309118895633577
2013-02-25,0.04936975333322514,1.4870897511748002
2013-02-26,0.02703318037770707,0.7702483287178631
2013-02-27,0.03397109772927142,0.9587974147580702
2013-02-28,0.038685033629952556,1.0871241361146062
2013-03-01,0.03566772459946651,1.0035382885882154
2013-03-04,0.03120635802805853,0.8719989729148914
2013-03-05,0.049687295276396544,1.3361576578534122
2013-03-06,0.05324742931490527,1.4262977556762713
2013-03-07,0.05262308740532194,1.4103749885361165
2013-03-08,0.07425561075022298,1.939466881099535
2013-03-11,0.07792979468611878,2.0338678243560335
2013-03-12,0.07814953011452196,2.039707151478638
2013-03-13,0.0664679359503302,1.7271115794825194
2013-03-14,0.07413573172126349,1.9320287317178997
2013-03-15,0.08069908967600208,2.1046785695087524
2013-03-18,0.07284298363207518,1.8745934600549417
2013-03-19,0.06903384363432974,1.774276871479177
2013-03-20,0.07083198828385251,1.8179896176100332
2013-03-21,0.055600896006606865,1.4057164582064365
2013-03-22,0.06173019238434148,1.5704377336471282
2013-03-25,0.0616101597087826,1.5673568440265475
2013-03-26,0.06237461960383775,1.586560765396522
2013-03-27,0.059546256551870604,1.5153791053163113
2013-03-28,0.04693388706175772,1.2064716580797643
2013-03-29,0.04712903005614324,1.2116037574127216
2013-04-01,0.029052082702680487,0.7442391110219031
2013-04-02,0.043423353910838756,1.0964119519650264
2013-04-03,0.026203686071399265,0.6670331672422237
2013-04-04,0.04174542890543054,1.0570168473326633
2013-04-05,0.04281442953442348,1.0840652442116137
2013-04-08,0.05534051057837659,1.4005043916280442
2013-04-09,0.05230811196354703,1.3178275876443992
2013-04-10,0.052269483300630644,1.316945744161625
2013-04-11,0.036362028924152454,0.9431076362705607
2013-04-12,0.04498908344371441,1.1633443921018893
2013-04-15,0.03620859872071126,0.9341577926298192
2013-04-16,0.044008738464118805,1.1463842846026888
2013-04-17,0.05377924355302043,1.4010424707153832
2013-04-18,0.03405835368829319,0.8916338498572322
2013-04-19,0.037098297151730276,0.9689806614912316
2013-04-22,0.05004003666283473,1.305551222232459
2013-04-23,0.06313031731555728,1.6260266886536936
2013-04-24,0.06254853825146339,1.6108874283344015
2013-04-25,0.028848967359671098,0.7282892229295054
2013-04-26,0.032433909792411,0.8170763047287574
2013-04-29,0.033068931041249486,0.8331593879903558
2013-04-30,0.02688791775852866,0.6822824146656069
2013-05-01,0.03754301617438185,0.9459971880833622
2013-05-02,0.04097417095262384,1.0312914191840292
2013-05-03,0.011365524264745616,0.282419066247696
2013-05-06,0.031718644974329115,0.8226853240666412
2013-05-07,0.02405063085180321,0.6265304232999294
2013-05-08,0.03405831148969221,0.8784300480259123
2013-05-09,0.04396590731079576,1.1514374816371316
2013-05-10,0.0343540064384512,0.8951926391420867
2013-05-13,0.028298333938897528,0.7379189397244962
2013-05-14,0.02657565502652172,0.6947367923598766
2013-05-15,0.03132703902442438,0.8151463990233216
2013-05-16,0.03718935347753329,0.9676633659268924
2013-05-17,0.04997929372875574,1.2900506164367571
2013-05-20,0.038386495450662805,0.9827087075557264
2013-05-21,0.029464385970915972,0.7598467717377926
2013-05-22,0.049912300200817494,1.2997531726052358
2013-05-23,0.05361552755684845,1.4232869897341105
2013-05-24,0.036779062761386816,0.9722694081364748
2013-05-27,0.049760140487393224,1.3288496924039421
2013-05-28,0.08130516479637787,2.267082922153376
2013-05-29,0.04871961165744786,1.3037408527893382
2013-05-30,0.037634076439655724,1.0096820540883271
2013-05-31,0.039108694926400046,1.0489064643600212
2013-06-03,0.02180430927852677,0.5532503866540011
2013-06-04,0.0018046399340947456,0.04745828073042403
2013-06-05,-0.010272905716872583,-0.2716656252641383
2013-06-06,-0.034116824698483476,-0.8798271912271091
2013-06-07,-0.033637521127549454,-0.8661172281387274
2013-06-10,-0.01978795831725898,-0.49631892568775504
2013-06-11,-0.027801312237758433,-0.6940486331663954
2013-06-12,-0.02593078017196107,-0.6484258684603751
2013-06-13,-0.041574409931706184,-1.0278861523874587
2013-06-14,-0.05489290807165788,-1.3512706227816726
2013-06-17,-0.0276206784248367,-0.6755387088976927
2013-06-18,-0.005649320010105963,-0.13444666653700255
2013-06-19,0.007095838788407841,0.1650144499242479
2013-06-20,0.05374295677999401,1.175324359858671
2013-06-21,0.054036606851386074,1.1818703174764689
2013-06-24,0.06750874196961482,1.4626889068378572
2013-06-25,0.040507335777306135,0.8461844812820742
2013-06-26,0.03821412676375667,0.7980472699728063
2013-06-27,0.02079363948103057,0.4262183438196038
2013-06-28,0.020828393392882644,0.4269345132498699
2013-07-01,0.01817133196618348,0.3712885263595471
2013-07-02,0.01162538852370298,0.23926588001754556
2013-07-03,0.02648539448069087,0.5434059045048398
2013-07-04,0.0031403873921966715,0.06418993244490116
2013-07-05,0.04278326574323094,0.8068976916391873
2013-07-08,0.02042003049704867,0.38174921100827136
2013-07-09,0.021807576852530267,0.4081655906875732
2013-07-10,0.007804223624316026,0.14693147127920017
2013-07-11,-0.02116283609585293,-0.3878000164024792
2013-07-12,-0.023819670621987126,-0.4370811492177865
2013-07-15,-0.026157918793710905,-0.47940404799501446
2013-07-16,-0.03475460974164151,-0.6339217417050471
2013-07-17,-0.04350224071046209,-0.7945376084851179
2013-07-18,-0.030078168756324287,-0.5496521879205898
2013-07-19,-0.04109144547198903,-0.7519490830640494
2013-07-22,-0.061891043592337,-1.1286482496295338
2013-07-23,-0.08004798677491935,-1.4715116192587505
2013-07-24,-0.06199555460051123,-1.122714524139486
2013-07-25,-0.04943424936244747,-0.9072710306194827
2013-07-26,-0.05751708518040672,-1.0575668549778465
2013-07-29,-0.055294744608042554,-1.0163564509000282
2013-07-30,-0.04486797154710675,-0.8170910275068705
2013-07-31,-0.05482508339816463,-1.003197731646658
2013-08-01,-0.03733160540871344,-0.6694830912885575
2013-08-02,-0.029801692417355384,-0.5387183620890804
2013-08-05,-0.03028344338644774,-0.5473799676776391
2013-08-06,-0.030018928774102005,-0.5425927260591322
2013-08-07,-0.05305090670969798,-0.9596590558854584
2013-08-08,-0.07099260894966349,-1.2628197450617449
2013-08-09,-0.07236621740487381,-1.2862874419088621
2013-08-12,-0.06267628976286492,-1.1105885393015535
2013-08-13,-0.04800340700502121,-0.8349615676823131
2013-08-14,-0.05699887074817735,-0.9947311237723928
2013-08-15,-0.05970766606710544,-1.042665460869312
2013-08-16,-0.057039769211635276,-0.9934161019054941
2013-08-19,-0.03352065845321174,-0.5805384047400288
2013-08-20,-0.04507761566941573,-0.777812075609793
2013-08-21,-0.03416097321108819,-0.5826986981821501
2013-08-22,0.0022584379068194887,0.03943262924724224
2013-08-23,0.002862597257982985,0.05000204067242973
2013-08-26,-0.0017478951451031003,-0.030536363522471636
2013-08-27,-0.009926082951903588,-0.17402419251949955
2013-08-28,0.009445826689510134,0.16876373992826693
2013-08-29,0.011444952838541324,0.20457287557552814
2013-08-30,-0.0007384981747980882,-0.013152920244974164
2013-09-02,0.02792945082585331,0.5125884143256947
2013-09-03,0.04774110069546731,0.8616143069544249
2013-09-04,0.03752791627747952,0.6720579508541331
2013-09-05,0.07129334641444927,1.2849031368282584
2013-09-06,0.03305701993861135,0.5940238753941692
2013-09-09,-0.0028697690620261757,-0.05154918589403722
2013-09-10,0.007439086398381302,0.13395919332036924
2013-09-11,0.005056500216390372,0.09094146358078269
2013-09-12,0.016598819775544327,0.3006343275339711
2013-09-13,0.026659109682992208,0.4848068304513086
2013-09-16,0.0001410044203038886,0.0025704596838570103
2013-09-17,-0.0209465536133783,-0.38794181183987897
2013-09-18,-0.05438053090645931,-1.0165237301015948
2013-09-19,-0.09264917448830529,-1.8343450056740556
2013-09-20,-0.08846730682101749,-1.7504436289203107
2013-09-23,-0.11079863853328621,-2.211267124011608
2013-09-24,-0.09244832065988629,-1.8938291659230522
2013-09-25,-0.09313949490938375,-1.9079026940141628
2013-09-26,-0.07312143737547423,-1.5201302497209312
2013-09-27,-0.07567624879455342,-1.5722748818241887
2013-09-30,-0.06861393587113604,-1.4340506110371223
2013-10-01,-0.06890712458183462,-1.4405643870604092
2013-10-02,-0.07951721773016154,-1.6732859474127193
2013-10-03,-0.07102714409408385,-1.5055260434631867
2013-10-04,-0.11242863000854882,-2.671761683212226
2013-10-07,-0.10437958850436745,-2.50783987966786
2013-10-08,-0.10136520686950908,-2.4412099462945465
2013-10-09,-0.1021322215114929,-2.4594337544886686
2013-10-10,-0.05720969828695059,-1.3921375566240932
2013-10-11,-0.05494352023576639,-1.3341161704267184
2013-10-14,-0.04431515375206421,-1.0787283880985017
2013-10-15,-0.02699411126556373,-0.6607335640372344
2013-10-16,-0.025500392037045266,-0.6244587680655186
2013-10-17,-0.02987643866101698,-0.7335342418866292
2013-10-18,-0.01992449546623774,-0.48860873115384323
2013-10-21,-3.0402868042853662e-05,-0.0007525969949882166
2013-10-22,0.003273037574386051,0.08116131626870553
2013-10-23,-0.024306343381310845,-0.6137117117705593
2013-10-24,-0.009920123476168302,-0.2503101649769941
2013-10-25,-0.013738008710828567,-0.3458084862874465
2013-10-28,-0.011202007977318584,-0.2815714079385794
2013-10-29,-0.021203682575538115,-0.5418763370233689
2013-10-30,-0.021587498928570124,-0.551687107135147
2013-10-31,-0.042495440575915006,-1.133757883136272
2013-11-01,-0.035048543923773524,-0.9417923132227471
2013-11-04,-0.026803814857366264,-0.7183481730911305
2013-11-05,-0.025913826258928803,-0.6943802439329703
2013-11-06,-0.007443803878998708,-0.20098909044895216
2013-11-07,0.020000176104583767,0.5626606436120889
2013-11-08,0.032224607289355674,0.9130682289177543
2013-11-11,0.03342459343694556,0.9452399123158103
2013-11-12,0.01602824886939114,0.47668572769583006
2013-11-13,0.009950323938309037,0.29442486266120094
2013-11-14,0.015250108107565837,0.44953542114342815
2013-11-15,0.008366131263900796,0.25036481901769636
2013-11-18,0.0008123225394971914,0.02475264963528684
2013-11-19,0.009149633552467071,0.28243706516770917
2013-11-20,-0.013947573059716601,-0.4496689801209607
2013-11-21,-0.015236594050793226,-0.4927498372686192
2013-11-22,-0.003070423201557084,-0.1000396114985258
2013-11-25,0.003533800474450329,0.11483471808998805
2013-11-26,0.0011674824380716164,0.0379419953511839
2013-11-27,0.019277924594126177,0.6081434149506814
2013-11-28,0.024216838957197024,0.7634449616138723
2013-11-29,0.03793859237400538,1.2098354464168724
2013-12-02,0.04527461481851166,1.4304110559838383
2013-12-03,0.013860854600589861,0.454100892717312
2013-12-04,0.023224814767181086,0.7796198258244841
2013-12-05,-0.0012581967495075893,-0.04315379090322047
2013-12-06,0.021510965453665435,0.7816791496887902
2013-12-09,0.04624194985288156,1.771038991153099
2013-12-10,0.038483839023043906,1.4643217226195813
2013-12-11,0.036480861790497116,1.3789678688859128
2013-12-12,0.03743761814951785,1.4158742283829775
2013-12-13,0.03137978815433762,1.1789703984959992
2013-12-16,0.0433055156322271,1.6747892747794086
2013-12-17,0.049046667210517515,1.8959331867477789
2013-12-18,0.07636170607304896,2.9973227146101107
2013-12-19,0.0851984365774032,3.3569156792967405
2013-12-20,0.08037398307437202,3.1580074641226688
2013-12-23,0.09028207240548823,3.621335961014793
2013-12-24,0.09845956384739206,3.9957274986158144
2013-12-25,0.10155442586919272,4.134033949045492
2013-12-26,0.1028945221363141,4.186216277523101
2013-12-27,0.1145251152886676,4.670259748408288
2013-12-30,0.1182556735783254,4.861939580770427
2013-12-31,0.11316856742859673,4.680584525818544
2014-01-01,0.11704874258882655,4.847269837299769
2014-01-02,0.12479037132764581,5.2112264459808735
2014-01-03,0.11345654696204654,4.559064287981683
2014-01-06,0.1110539788111333,4.419325859243774
2014-01-07,0.1177006339469275,4.733129299860259
2014-01-08,0.13598247500565244,5.298180122680534
2014-01-09,0.11269522264512961,4.65370760200673
2014-01-10,0.08913728979610984,3.451681714175107
2014-01-13,0.07531060387778521,2.839706685162655
2014-01-14,0.08249429083385701,3.0450823820488244
2014-01-15,0.09553578518767718,3.4724878826431147
2014-01-16,0.0944341773521311,3.4315403622386027
2014-01-17,0.10007223877054795,3.59122348728161
2014-01-20,0.09574379904993188,3.4508881140607994
2014-01-21,0.10378165749314905,3.7326300656502798
2014-01-22,0.12482501118932646,4.52296173092683
2014-01-23,0.11516206308542626,4.180009094620601
2014-01-24,0.11005934169082898,3.926364121203171
2014-01-27,0.1041611013436635,3.715793743902877
2014-01-28,0.092924908717832,3.2884867574354044
2014-01-29,0.10243442301323949,3.594822299903223
2014-01-30,0.0969991514898286,3.38510469862151
2014-01-31,0.10005257015636435,3.4987410903795504
2014-02-03,0.09695572730404937,3.39808288738572
2014-02-04,0.06489233584078474,1.9764451352704304
2014-02-05,0.052239500670786324,1.588725012374631
2014-02-06,0.03390944916090565,1.0149267010767202
2014-02-07,0.038960389783788074,1.158684738642715
2014-02-10,0.030296974574197177,0.908416239861027
2014-02-11,0.01608977289221525,0.4789997331248703
2014-02-12,0.02018710744043298,0.603664995154164
2014-02-13,0.026726133289262852,0.7887555557021126
2014-02-14,0.006845019230006621,0.19883442882401345
2014-02-17,-0.0012999173078757926,-0.03792632670401401
2014-02-18,0.01127472879510401,0.3254743626327803
2014-02-19,0.029900791525821594,0.8470909030853454
2014-02-20,0.018028703184655468,0.5131145747090415
2014-02-21,0.012739044778811976,0.3628706538004868
2014-02-24,0.0040155894198641755,0.11444482059196999
2014-02-25,0.00999546101406193,0.2842153652192291
2014-02-26,0.009463475901306325,0.26953381273506405
2014-02-27,0.004621958315564171,0.13174561979920626
2014-02-28,0.0023624581382210453,0.06743071597612885
2014-03-03,-0.002005597451835573,-0.05761458127248838
2014-03-04,0.0035852853635457878,0.1039822206970373
2014-03-05,0.002786353792495426,0.08074526106624308
2014-03-06,0.0029392849231334797,0.08520213168588114
2014-03-07,0.00860782719179602,0.24765013949900486
2014-03-10,0.0007325601358316968,0.02117652253344708
2014-03-11,0.007784279113613199,0.22571449706964822
2014-03-12,0.013520017775694365,0.39531117811736977
2014-03-13,0.016358482088543794,0.47809033414284813
2014-03-14,0.01926377268996331,0.5645450190024603
2014-03-17,0.007029173347305709,0.20258922624267725
2014-03-18,0.008161215039344121,0.2349779861802361
2014-03-19,-0.011062504781430806,-0.32322692257551494
2014-03-20,-0.02382867656134446,-0.6932666059947692
2014-03-21,-0.028225897132231486,-0.8177992487516248
2014-03-24,-0.0309082769389035,-0.8956043879760539
2014-03-25,-0.037068714104002115,-1.0734462784936636
2014-03-26,-0.03889476926858522,-1.1264945203449777
2014-03-27,-0.045522769581202834,-1.31954400604699
2014-03-28,-0.05109944593079444,-1.490024263770438
2014-03-31,-0.05196928064638198,-1.5150667309714747
2014-04-01,-0.05720674673689236,-1.6680748457783943
2014-04-02,-0.06320939624861646,-1.8452026011983083
2014-04-03,-0.06165813106002267,-1.7968994037942925
2014-04-04,-0.05611855375901252,-1.6515775909834776
2014-04-07,-0.05277137553102293,-1.561058422686575
2014-04-08,-0.05400779434294516,-1.5982522258136402
2014-04-09,-0.06058861021833222,-1.828193904187455
2014-04-10,-0.05845436070762073,-1.7652180719644663
2014-04-11,-0.044206146396143224,-1.376630911768531
2014-04-14,-0.029919990409043487,-0.9421601961808744
2014-04-15,-0.03818376637018796,-1.2270900136044443
2014-04-16,-0.043709482247976696,-1.4238385494779202
2014-04-17,-0.045313884245021537,-1.4761517190301714
2014-04-18,-0.05619895446422245,-1.8658402948087554
2014-04-21,-0.06055311379517288,-2.0131673289027687
2014-04-22,-0.060403017811632945,-2.007554455077927
2014-04-23,-0.07262033152842619,-2.465942410034805
2014-04-24,-0.06418155949596917,-2.164368363344996
2014-04-25,-0.05200843661472652,-1.7799416806379342
2014-04-28,-0.05258077650154106,-1.799283216899224
2014-04-29,-0.040257497173202435,-1.3748323701391418
2014-04-30,-0.04616650360128402,-1.5956095744955554
2014-05-01,-0.044187901661479484,-1.5298032921307703
2014-05-02,-0.04302239505695063,-1.4883153080577702
2014-05-05,-0.04547467191580956,-1.5752116549592763
2014-05-06,-0.015521052991918633,-0.6352803402895917
2014-05-07,-0.0180190799372372,-0.7321666738815706
2014-05-08,-0.0024744744869067705,-0.1035167366530184
2014-05-09,-0.015732571374199783,-0.666805706965673
2014-05-12,-0.01073492606457075,-0.4518424550494082
2014-05-13,0.003863056902180187,0.16434837585266138
2014-05-14,0.008641597025924002,0.36780128986592586
2014-05-15,-0.006650699005797453,-0.2934693347198953
2014-05-16,0.006589693962230745,0.3044955893513697
2014-05-19,0.012814360481333732,0.5892673064599698
2014-05-20,0.0015855693690412197,0.07501781338052549
2014-05-21,-0.010418516508517613,-0.5244972268478523
2014-05-22,-0.0025387639749961657,-0.12756979213619923
2014-05-23,0.0023627876792645937,0.11842388969303921
2014-05-26,0.008466390743889938,0.4259462551337337
2014-05-27,0.005756184834220526,0.29138122703888364
2014-05-28,-0.0010256481446054065,-0.05479041755983212
2014-05-29,-0.0013337492283278186,-0.07122309328580505
2014-05-30,-0.0033862862468931115,-0.18104866731629354
2014-06-02,-0.008932774833704497,-0.4819141391741235
